"subject" "code" "TimeBodyAccelerometer.mean...X" "TimeBodyAccelerometer.mean...Y" "TimeBodyAccelerometer.mean...Z" "TimeGravityAccelerometer.mean...X" "TimeGravityAccelerometer.mean...Y" "TimeGravityAccelerometer.mean...Z" "TimeBodyAccelerometerJerk.mean...X" "TimeBodyAccelerometerJerk.mean...Y" "TimeBodyAccelerometerJerk.mean...Z" "TimeBodyGyroscope.mean...X" "TimeBodyGyroscope.mean...Y" "TimeBodyGyroscope.mean...Z" "TimeBodyGyroscopeJerk.mean...X" "TimeBodyGyroscopeJerk.mean...Y" "TimeBodyGyroscopeJerk.mean...Z" "TimeBodyAccelerometerMagnitude.mean.." "TimeGravityAccelerometerMagnitude.mean.." "TimeBodyAccelerometerJerkMagnitude.mean.." "TimeBodyGyroscopeMagnitude.mean.." "TimeBodyGyroscopeJerkMagnitude.mean.." "fBodyAccelerometer.mean...X" "fBodyAccelerometer.mean...Y" "fBodyAccelerometer.mean...Z" "fBodyAccelerometer.meanFreq...X" "fBodyAccelerometer.meanFreq...Y" "fBodyAccelerometer.meanFreq...Z" "fBodyAccelerometerJerk.mean...X" "fBodyAccelerometerJerk.mean...Y" "fBodyAccelerometerJerk.mean...Z" "fBodyAccelerometerJerk.meanFreq...X" "fBodyAccelerometerJerk.meanFreq...Y" "fBodyAccelerometerJerk.meanFreq...Z" "fBodyGyroscope.mean...X" "fBodyGyroscope.mean...Y" "fBodyGyroscope.mean...Z" "fBodyGyroscope.meanFreq...X" "fBodyGyroscope.meanFreq...Y" "fBodyGyroscope.meanFreq...Z" "fBodyAccelerometerMagnitude.mean.." "fBodyAccelerometerMagnitude.meanFreq.." "fBodyAccelerometerJerkMagnitude.mean.." "fBodyAccelerometerJerkMagnitude.meanFreq.." "fBodyGyroscopeMagnitude.mean.." "fBodyGyroscopeMagnitude.meanFreq.." "fBodyGyroscopeJerkMagnitude.mean.." "fBodyGyroscopeJerkMagnitude.meanFreq.." "angle.tBodyAccelerometerMean.gravity." "angle.tBodyAccelerometerJerkMean..gravityMean." "angle.tBodyGyroscopeMean.gravityMean." "angle.tBodyGyroscopeJerkMean.gravityMean." "angle.X.gravityMean." "angle.Y.gravityMean." "angle.Z.gravityMean." "TimeBodyAccelerometer.std...X" "TimeBodyAccelerometer.std...Y" "TimeBodyAccelerometer.std...Z" "TimeGravityAccelerometer.std...X" "TimeGravityAccelerometer.std...Y" "TimeGravityAccelerometer.std...Z" "TimeBodyAccelerometerJerk.std...X" "TimeBodyAccelerometerJerk.std...Y" "TimeBodyAccelerometerJerk.std...Z" "TimeBodyGyroscope.std...X" "TimeBodyGyroscope.std...Y" "TimeBodyGyroscope.std...Z" "TimeBodyGyroscopeJerk.std...X" "TimeBodyGyroscopeJerk.std...Y" "TimeBodyGyroscopeJerk.std...Z" "TimeBodyAccelerometerMagnitude.std.." "TimeGravityAccelerometerMagnitude.std.." "TimeBodyAccelerometerJerkMagnitude.std.." "TimeBodyGyroscopeMagnitude.std.." "TimeBodyGyroscopeJerkMagnitude.std.." "fBodyAccelerometer.std...X" "fBodyAccelerometer.std...Y" "fBodyAccelerometer.std...Z" "fBodyAccelerometerJerk.std...X" "fBodyAccelerometerJerk.std...Y" "fBodyAccelerometerJerk.std...Z" "fBodyGyroscope.std...X" "fBodyGyroscope.std...Y" "fBodyGyroscope.std...Z" "fBodyAccelerometerMagnitude.std.." "fBodyAccelerometerJerkMagnitude.std.." "fBodyGyroscopeMagnitude.std.." "fBodyGyroscopeJerkMagnitude.std.."
9 "STANDING" 0.278013701621622 -0.0163569730274324 -0.107352957594595 0.929794733108108 -0.159316786486486 0.201182106486486 0.0752337295675676 0.0066321397672973 -0.00622808791433784 -0.0247946750959459 -0.0698876853378378 0.0852685438243243 -0.100473697756757 -0.0418294632148649 -0.0556979055540541 -0.972663592162162 -0.972663592162162 -0.984647071216216 -0.967077442837838 -0.985091991216216 -0.990093202837838 -0.959846189054054 -0.974051231216216 0.03435282285 0.0009277035 0.195387683037973 -0.988404654864865 -0.972554452972973 -0.984832251216216 0.186395511032432 -0.108166388858784 0.0868078890175676 -0.96807852527027 -0.97839988527027 -0.970456862567568 -0.185802650362162 -0.224933997248649 -0.0699344712864865 -0.972355393243243 0.153959874551081 -0.982294170810811 0.308447500314865 -0.968972499594595 -0.169383482278649 -0.98401783027027 0.0811606181486487 -0.00609315455810811 0.0127270486594595 0.00518333306756757 0.0259984624054054 -0.745256263243243 0.192584861621622 -0.120205382366216 -0.991970126756757 -0.954569225945946 -0.964642688108108 -0.993148267702703 -0.980642970675676 -0.967792578648649 -0.988312658378378 -0.972272410540541 -0.987062685135135 -0.971357421216216 -0.976757621081081 -0.971814139189189 -0.977909693918919 -0.98724214 -0.980722294459459 -0.968075629324324 -0.968075629324324 -0.982637080945946 -0.959884274324324 -0.983230809594595 -0.992851743243243 -0.95417933 -0.96212373972973 -0.989339890810811 -0.974029503513513 -0.987898048378378 -0.97266417 -0.975960666081081 -0.974982088108108 -0.970203660405405 -0.982083315 -0.961090396891892 -0.983098935945946
9 "WALKING" 0.280715919444444 -0.0182276224722222 -0.115103356555556 0.908826431944444 -0.108726086805556 0.302795695277778 0.0620386535777778 0.0118740873555556 -0.00307446455555556 -0.022917420875 -0.0768517886269444 0.0895582896388889 -0.10110023205 -0.0386990185744444 -0.0481704348055556 -0.404493619166667 -0.404493619166667 -0.527918518333333 -0.377971832777778 -0.668559947777778 -0.608603298333333 -0.253081442222222 -0.525431046388889 -0.347045286111111 -0.135245149583333 -0.140533697791667 -0.623077511388889 -0.424303626666667 -0.649202664722222 -0.175802996166667 -0.503978763805556 -0.487794326944444 -0.404669270555556 -0.6858337475 -0.5268258325 -0.336959185969444 -0.299474251277778 -0.226790106555556 -0.564300051111111 0.0756797271130556 -0.561417586388889 0.171163407744444 -0.562374442777778 -0.140521453111111 -0.764963423333333 0.0233277211061111 -0.0452363630833333 0.13241042675 0.03207657375 -0.000964415361111115 -0.6951543275 0.158284540555556 -0.192718372222222 -0.590930634444444 -0.167691079333333 -0.437621669166667 -0.9752213575 -0.968965680555556 -0.949995781944444 -0.602942133611111 -0.372299340555556 -0.664760507777778 -0.384375585833333 -0.610665266111111 -0.513228466666667 -0.485399528611111 -0.801232675555556 -0.644197974444444 -0.567005907777778 -0.567005907777778 -0.539874473333333 -0.490138521111111 -0.7507312325 -0.584650866388889 -0.177899776194444 -0.435164520555556 -0.617439256666667 -0.357944950833333 -0.678647728611111 -0.3878209125 -0.573569486388889 -0.553550008055556 -0.635699643055556 -0.515833864166667 -0.529479521666667 -0.750314418055556
9 "WALKING_DOWNSTAIRS" 0.286759223956522 -0.0205795780776087 -0.104251352478261 0.905229155869565 -0.0783233515 0.145332028695652 0.0772384675543478 0.0105175654065217 -0.00246177665 -0.0266156896413043 -0.0887828674521739 0.092049763826087 -0.129850015225652 -0.0335122671413043 -0.062204853608913 -0.117927903941304 -0.117927903941304 -0.305491511934783 -0.155852978034783 -0.472678410565217 -0.195626189532609 -0.114348341195652 -0.246293399130435 -0.433645226413043 -0.0762947091086957 -0.0765431920652174 -0.28705312128913 -0.312976719432609 -0.394336251043478 -0.317842979152174 -0.394582669904348 -0.371097872565217 -0.238769318282609 -0.322918954065217 -0.307431868043478 -0.141413026652174 -0.27128041076087 -0.170430058102174 -0.102207766804348 -0.0651918178478261 -0.211504583195652 0.007714281535 -0.31213615786087 0.0134978199956522 -0.464435628869565 0.0430744505934783 -0.0465567006521739 -0.0186956339130435 0.0476964418478261 0.0635251304130435 -0.717527648043478 0.137901011521739 -0.0815382923913043 -0.183318866891304 -0.0797047091878261 -0.195806585652174 -0.960047336086956 -0.940825365434783 -0.923852665652174 -0.282609432956522 -0.298722595897826 -0.454327058919565 -0.368363169782609 -0.297784763543478 -0.334635675043478 -0.427983239782609 -0.506554229934783 -0.542556777608696 -0.128416256065217 -0.128416256065217 -0.235927164173913 -0.285866373447826 -0.476007704586957 -0.184398761128261 -0.12054698336587 -0.23578327276087 -0.345875845130435 -0.334325054934783 -0.514127107771739 -0.412256062391304 -0.297484693978261 -0.405537108304348 -0.281541163958696 -0.274246274021739 -0.404374229871739 -0.5306561635
9 "WALKING_UPSTAIRS" 0.263776650862295 -0.0291807910381967 -0.127212278736066 0.885134683442623 -0.206292295245902 -0.0309028427868852 0.0722973588163934 0.0223335364739344 0.0326364042131148 0.0670003645163934 -0.100606521819672 0.0523009474693443 -0.123203707983607 -0.0407340837442623 -0.0700269513783607 -0.19029865474918 -0.19029865474918 -0.543815750983607 -0.271242235819672 -0.67643004852459 -0.43520214852459 -0.278009734163934 -0.355208057073771 -0.589299363442623 -0.325463924622951 -0.369387131245902 -0.565570648032787 -0.530034898016393 -0.62033939147541 -0.391927785719672 -0.494231389180328 -0.566792356885246 -0.470423335098361 -0.500033533606557 -0.421076705357377 -0.284219291573771 -0.404763868259016 -0.297041839508197 -0.422021703704918 -0.209995576811475 -0.531552959262295 0.0481874807131148 -0.511540230055738 -0.230794151554098 -0.707786059508197 0.0546604667868852 0.0495861224245902 0.0543918083770492 -0.243668815737705 0.0552023971311475 -0.662098065901639 0.226151795245902 0.0458457360655738 -0.37126087995082 -0.125038571490164 -0.149752660326229 -0.935258626065574 -0.915719682295082 -0.884146682622951 -0.55805709852459 -0.525079733295082 -0.654538173114754 -0.514257437147541 -0.4095499 -0.374962285842623 -0.64880314295082 -0.705739943278688 -0.680774443606557 -0.398677389672131 -0.398677389672131 -0.564199566885246 -0.397568177632787 -0.722201449016393 -0.348862745180328 -0.109801905672131 -0.116242606506066 -0.59106472295082 -0.554427056557377 -0.687544625081967 -0.534010070098361 -0.37164285557377 -0.419406934119672 -0.481559403770492 -0.613349933934426 -0.436416055836066 -0.76412298
10 "LAYING" 0.252608269512162 -0.0169615921256757 -0.104726294986486 -0.523010068918919 0.696598851689189 0.571900832391892 0.0879237696621622 0.0175969505463513 -0.0216844491661351 -0.00598505256891892 -0.0809472699324324 0.1530716195 -0.103575461851351 -0.041179439522973 -0.0680608346432432 -0.781560986459459 -0.781560986459459 -0.974653391216216 -0.883503032837838 -0.97843924527027 -0.953605271486486 -0.906985524594595 -0.896856696351351 -0.328437175644595 0.0367803646775676 0.113880782135135 -0.979296963648649 -0.96574064972973 -0.973174618108108 0.0167284335540541 -0.114930950905405 0.0028754144327027 -0.941544627432432 -0.959035818783784 -0.950755104189189 -0.0827133172445946 -0.152827645845946 -0.00861382344472973 -0.875737249864865 -0.0843843654756757 -0.973448189189189 0.253560704891892 -0.940458212837838 -0.167304752160541 -0.977389694864865 0.127991272947297 0.0196738141027027 0.12888287972973 -0.0608016141513514 0.0456712166797297 0.626307749189189 -0.483661631662162 -0.432210819135135 -0.943317947567568 -0.873854747567568 -0.848006428243243 -0.894351472972973 -0.844955147351351 -0.772560946608108 -0.979407072027027 -0.965454838108108 -0.977096236486486 -0.942238685810811 -0.951903016621622 -0.945489972837838 -0.973737002027027 -0.976904918648649 -0.983740388378378 -0.813925341486486 -0.813925341486486 -0.974426212297297 -0.909883648243243 -0.977280947432432 -0.939794996486486 -0.867362898243243 -0.837123356877027 -0.981480284594595 -0.967678130945946 -0.979767787027027 -0.94331334472973 -0.948757825405405 -0.948928988108108 -0.816111694013513 -0.974805339324324 -0.907805148378378 -0.978490185540541
10 "SITTING" 0.256897141169014 -0.00664022394788732 -0.0951763174394366 0.817004003661972 0.162231462732394 0.216889260970845 0.0766479391971831 0.0105760360859155 -0.00340708746802817 -0.0343787364507042 -0.0747462859140845 0.0711808054084507 -0.0956526818028169 -0.0409602406197183 -0.0493120833475775 -0.960909026619718 -0.960909026619718 -0.990137491690141 -0.964778392535211 -0.993639479577465 -0.984422812676056 -0.964493955915493 -0.97174729028169 -0.0712913798211268 0.107004069946479 0.106212404225761 -0.991573482394366 -0.984280466619718 -0.98681907028169 0.192650826760563 0.0388338783476056 0.0660752166361972 -0.988878623521127 -0.981969908873239 -0.973457891690141 0.0937085552957747 -0.368514827112676 0.00727572158802817 -0.963212044507042 0.139200756452113 -0.987971966197183 0.359880035985916 -0.977716380704225 -0.174125588880282 -0.992786967042254 0.291966226211268 -0.000668805061971831 0.023014555815493 0.00197809602507042 -0.0571644502464789 -0.667504830267606 -0.0352218030985915 -0.138446470028169 -0.982706767323944 -0.955907420985916 -0.959623536760563 -0.972137576338028 -0.967459966619718 -0.957445681830986 -0.991743793661972 -0.984832576338028 -0.988991498169014 -0.990385706478873 -0.975255772253521 -0.969410766056338 -0.994303255915493 -0.992154680422535 -0.991396554084507 -0.951430209014084 -0.951430209014084 -0.988611706478873 -0.967604712816901 -0.992772586901408 -0.9821629 -0.954050177323944 -0.956019222957746 -0.992757529577465 -0.986756232535211 -0.989811174929577 -0.990889401267606 -0.972064853098592 -0.970989425352113 -0.952850411267606 -0.988344887323944 -0.966946128028169 -0.992960281549296
10 "STANDING" 0.279980316842105 -0.0161966761876316 -0.110950444863158 0.965175592105263 -0.128346486894737 0.106577941052632 0.0759340524210526 0.00486782833710526 -0.00497990493289474 -0.02378265955 -0.0751604698447368 0.0840550080526316 -0.101603098657895 -0.0415857420263158 -0.0549123301131579 -0.970136937894737 -0.970136937894737 -0.987622708684211 -0.969253056578947 -0.989601033421053 -0.992532797894737 -0.960851811842105 -0.973626743684211 0.0906758860842105 0.0202659982368421 0.154167503376316 -0.990988320263158 -0.977915026052632 -0.984626736052632 0.273046531631579 -0.00489765631578947 0.0776643912310526 -0.971067675526316 -0.984712049736842 -0.975512526842105 -0.135721139803421 -0.178453056271053 0.0457871686026316 -0.973358551315789 0.104617396578947 -0.98437961631579 0.258044317815789 -0.974521386578947 -0.143219340421053 -0.986602050789474 0.152790461447368 0.00121181653131579 0.03433820185 0.0676904925368421 0.00731784131578948 -0.852934293421053 0.171441663947368 -0.0525462798421053 -0.993954978947368 -0.951866113157895 -0.963000541842105 -0.994096843157895 -0.969631373157895 -0.966371358947368 -0.990990858421053 -0.977491705526316 -0.987066561842105 -0.975954039736842 -0.982322044473684 -0.975776829736842 -0.979288568947368 -0.991171677368421 -0.98697759 -0.966040251315789 -0.966040251315789 -0.983919081578947 -0.964921270526316 -0.985729630263158 -0.994700237368421 -0.950063983157895 -0.959879763157895 -0.991822966578947 -0.978741744736842 -0.988171635 -0.977592690789474 -0.981150570263158 -0.978119539473684 -0.967187058947368 -0.982218451842105 -0.964982028947368 -0.985386364473684
10 "WALKING" 0.275945842830189 -0.0172245496584906 -0.10442407190566 0.963190279622641 -0.137512144150943 0.0918593671320755 0.0776744788128302 0.00376276777830189 -6.31795037735831e-05 -0.0153608121830189 -0.0826980358113207 0.0843707459056604 -0.10618684354717 -0.0422326527943396 -0.0515758698975472 -0.35791982245283 -0.35791982245283 -0.479284003396226 -0.416183196037736 -0.648621897169811 -0.530895501886792 -0.222942591490566 -0.478643866226415 -0.34350315345283 -0.145757130330189 -0.0205587116509434 -0.556714173773585 -0.409434619622641 -0.581217871886792 -0.269219389709434 -0.563476913962264 -0.343719477962264 -0.418140439056604 -0.650136087924528 -0.523127601698113 -0.262314096832075 -0.224301672348868 -0.127354068386792 -0.515833668301887 0.0721784216056604 -0.487028015471698 0.0594686985509434 -0.571463325660377 -0.0628465889528302 -0.737627378867925 0.0246231811830189 0.023622124664717 0.0553180445 0.0571392867358491 0.0396315673396226 -0.855712597358491 0.177850360943396 -0.042373973490566 -0.53039983245283 -0.154902091018868 -0.405932976792453 -0.982173579245283 -0.963541817169811 -0.946515348113208 -0.536863866415094 -0.359898772075472 -0.598691264716981 -0.445981829811321 -0.599984838301887 -0.547972356037736 -0.505622431320755 -0.748342893018868 -0.626280039433962 -0.523746327924528 -0.523746327924528 -0.466431026603774 -0.51391194754717 -0.72272657245283 -0.530686746792453 -0.1748747053 -0.41564739754717 -0.557768096792453 -0.348982574716981 -0.614869299811321 -0.460756918867925 -0.576619077169811 -0.59803969245283 -0.602661761509434 -0.445812055660377 -0.559767194528302 -0.724087520188679
10 "WALKING_DOWNSTAIRS" 0.296690612857143 -0.0205506051878571 -0.106524619607143 0.962902198571429 -0.0840033636428571 0.104639157357143 0.133531791857143 -0.0133344074607143 -0.0182561043321429 0.0261873826785714 -0.118355851338571 0.09414049 -0.113331298742857 -0.0410931850560714 -0.0491398840642857 -0.173970565642857 -0.173970565642857 -0.461497063214286 -0.151058874103571 -0.627293201785714 -0.340520417857143 -0.137944028107143 -0.564385434285714 -0.557963446785714 -0.21498935175 -0.103792414678571 -0.487892786428571 -0.380067552142857 -0.676043051428571 -0.409405592142857 -0.5784250975 -0.367490806035714 -0.1472903065 -0.604609980357143 -0.416549110357143 -0.315399594464286 -0.4646620475 -0.185519108178571 -0.233782326285714 -0.158742248821429 -0.434954052857143 -0.0152461776792857 -0.435703336428571 -0.123856326607143 -0.642043724642857 -0.133817409464286 -0.116424252642857 -0.174104995714286 -0.0261806971428571 0.00835556285714285 -0.884805865357143 0.141412650714286 -0.0515721404285714 -0.205881450607143 -0.0599912995821429 -0.461212666428571 -0.965368081785714 -0.934612971785714 -0.917131001428571 -0.459928121071429 -0.323871446428571 -0.697111563214286 -0.204198846642857 -0.489283949285714 -0.458639919642857 -0.355716710357143 -0.783926959642857 -0.567630066428571 -0.199262079321429 -0.199262079321429 -0.444604410714286 -0.325158498214286 -0.629950471071429 -0.1600188204 -0.080429767575 -0.449956415 -0.479665253571429 -0.307548035214286 -0.717066101785714 -0.229319222464286 -0.433643909285714 -0.523130193928571 -0.305587892857143 -0.461963708214286 -0.372183187607143 -0.640709578928571
10 "WALKING_UPSTAIRS" 0.26876572 -0.0275527430066667 -0.1185954998 0.938177457 -0.240786677333333 -0.01808327885 0.0850836526 0.01054876717 -0.021314849858 0.0781327874 -0.12022353236 0.07311768958 -0.1234286265 -0.0351490866666667 -0.0569034094473333 -0.263222228 -0.263222228 -0.630155598333333 -0.263556141233333 -0.740176331666667 -0.476237166666667 -0.313641444666667 -0.507948892666667 -0.5118079919 -0.3208845213 -0.442995365 -0.619497532 -0.590403803 -0.756936077333333 -0.36663566282 -0.621765858333333 -0.588696801333333 -0.436481565833333 -0.571086379333333 -0.534028041333333 -0.327024114833333 -0.470701985666667 -0.2828395795 -0.472538484 -0.192500455866667 -0.60273164 0.0812514457176667 -0.518786027666667 -0.346121840466667 -0.793398294666667 0.00906890759133333 0.0403866655 0.008081495 -0.201938513666667 0.0646595538666667 -0.778705204 0.249817539 0.03442081646 -0.425240587 -0.180579680166667 -0.235654860333333 -0.963692034666667 -0.945670923666667 -0.896436251 -0.617865433333333 -0.572074476333333 -0.778822039666667 -0.4790289555 -0.36486645 -0.503576243 -0.651642111333333 -0.809514782 -0.706667749 -0.445368834 -0.445368834 -0.631736997 -0.35049190399 -0.799599793333333 -0.406862049333333 -0.169388073133333 -0.1696178431 -0.652118088666667 -0.581499780333333 -0.799677786 -0.497244887 -0.270844080666667 -0.539581676 -0.517039707 -0.674797449666667 -0.359370166633333 -0.822780382333333
11 "LAYING" 0.274691576923077 -0.0173937684615385 -0.107698927907692 -0.220600509076923 0.719755403692308 0.605495317692308 0.0749985010769231 0.0117018961415385 -0.00121344813430769 -0.02517618068 -0.0837587308153846 0.0937781948153846 -0.0997154236307692 -0.0393440191846154 -0.0593135986615385 -0.986456241538462 -0.986456241538462 -0.98832154 -0.980740846769231 -0.993095122615385 -0.985179972153846 -0.984909884615385 -0.988606906307692 -0.0975278056098923 0.264460073876923 0.324275538923077 -0.986404709384615 -0.985865325230769 -0.989116865846154 0.159761097664615 0.0551692814758462 0.166856209441538 -0.992436927692308 -0.985611171384615 -0.984999291538462 0.0551564162938462 -0.0556054116769231 0.193083855989231 -0.986788412 0.339472649138462 -0.988548418307692 0.393635924092308 -0.984329092153846 0.159375426572308 -0.991901007538462 0.320132235323077 0.00780201507692308 0.0285001830563077 0.00323848521692308 0.0290040708784615 0.410902149384615 -0.512391751230769 -0.463402676923077 -0.984527649230769 -0.986160920923077 -0.987658662307692 -0.982715987538462 -0.994093522615385 -0.990957249538462 -0.985921071076923 -0.985554339384615 -0.990660246153846 -0.992872598 -0.984202872923077 -0.985108386307692 -0.996104441384615 -0.990547638769231 -0.992548101846154 -0.986464542615385 -0.986464542615385 -0.989526277538462 -0.980560877846154 -0.992153054 -0.984321858307692 -0.986746450769231 -0.987224804307692 -0.986641245846154 -0.986210701230769 -0.990744752923077 -0.993019371692308 -0.983457774923077 -0.986483048153846 -0.987648484461539 -0.989710656769231 -0.981468841692308 -0.992737961692308
11 "SITTING" 0.276718967073171 -0.0131210365268293 -0.109119121512195 0.945248047317073 0.0517770218536585 0.124904615365854 0.0765665977317073 0.00907816761390244 0.00178220630666341 -0.0333947862195122 -0.0701681518048781 0.0834574838536585 -0.0956045020731707 -0.0407121550731707 -0.0510081611780488 -0.985354572682927 -0.985354572682927 -0.990176483414634 -0.976873462439024 -0.995043630731707 -0.993868362682927 -0.979319981951219 -0.983055260731707 0.0446801539780488 0.166511164060976 0.15768189287561 -0.992521203170732 -0.984445672682927 -0.988466994390244 0.240935492146341 0.00378540521219512 0.0447952393073171 -0.990007085121951 -0.989409625121951 -0.983685523414634 0.0976176642926829 -0.178546317607317 0.146926900660976 -0.986585806341463 0.307992173317073 -0.99089033804878 0.461037342539024 -0.986750705121951 0.0322485595195122 -0.995289212439024 0.375584576317073 0.00681732353902439 0.0166823518073171 -0.0656831851707317 -0.0239102180414634 -0.813303464634146 0.0481870666139024 -0.0662901698780488 -0.994860363414634 -0.978704942926829 -0.977638113902439 -0.994716635853659 -0.986059982926829 -0.980508811219512 -0.992207322195122 -0.984772995121951 -0.98999245 -0.991962714878049 -0.987568657804878 -0.983175143414634 -0.994309838292683 -0.994541311219512 -0.993360463902439 -0.984386735365854 -0.984386735365854 -0.991714456829268 -0.981788965121951 -0.995487968292683 -0.995296590487805 -0.979002450487805 -0.975724657317073 -0.992547244634146 -0.986358464634146 -0.990047285853659 -0.992566735365854 -0.986563225853659 -0.984574877560976 -0.985033592195122 -0.991736370487805 -0.98166654902439 -0.995745283658537
11 "STANDING" 0.278585260487805 -0.0164819629360976 -0.10531027497561 0.93652572 -0.20917346804878 -0.132627121219512 0.0749365353902439 0.00887210886829268 -0.00408520093829268 -0.0270545198829268 -0.0720637062682927 0.0855733400731707 -0.0987814572195122 -0.042569329902439 -0.0532721781463415 -0.973817222682927 -0.973817222682927 -0.985347403414634 -0.965420472682927 -0.986996348536585 -0.989838166829268 -0.961699859512195 -0.975624743414634 0.0611233072456098 -0.0576181774634146 0.0627535438463415 -0.988318882926829 -0.976877774390244 -0.984235388048781 0.241272025487805 -0.174554885107317 0.0208105030536585 -0.963607705853659 -0.979714851707317 -0.976568617073171 -0.250930749589024 -0.187027546219512 0.00104291258536585 -0.975907792926829 0.0516137029756098 -0.984503903658537 0.277304644829268 -0.969206787804878 -0.162143289390244 -0.986428482682927 0.113761800341463 0.00207580248292683 0.0138191027317073 -0.00355693997560976 -0.0266562709731707 -0.740228361219512 0.226540617317073 0.11421078495122 -0.991629352195122 -0.953633574390244 -0.967974209512195 -0.993015730731707 -0.980800970243902 -0.976467826097561 -0.988028026341463 -0.97697812902439 -0.986547383902439 -0.962852226341463 -0.977951258292683 -0.976914781219512 -0.980161520243902 -0.988393768536585 -0.98695609097561 -0.97142646097561 -0.97142646097561 -0.98527503 -0.956485617560976 -0.986140019268293 -0.992517241463415 -0.951935550731707 -0.965538952439024 -0.988789060487805 -0.97885021 -0.987477225853658 -0.963213809512195 -0.977190366097561 -0.979142653170732 -0.972579504146341 -0.985076325609756 -0.956375979268293 -0.98640909902439
11 "WALKING" 0.273887758571429 -0.0178023631866071 -0.104218315464286 0.92386524875 -0.254317085892857 -0.0609313415892857 0.0767524278392857 0.0282745481892857 0.010685091 -0.0399399716026786 -0.0613727362975 0.0944718394625 -0.0966435295642857 -0.0433771125875 -0.0502631568175 -0.287908078035714 -0.287908078035714 -0.379269262142857 -0.500471147857143 -0.636485896964286 -0.37147515625 -0.24360627125 -0.48977105125 -0.362107081928571 0.0639302961089286 0.00488361554716071 -0.414797154464286 -0.361908549464286 -0.601147246785714 -0.34877438 -0.337293285178571 -0.206330044373214 -0.609673434464286 -0.570898150714286 -0.538152344821429 0.0182394601107143 -0.281459547160179 -0.2355977771125 -0.424386734107143 0.131646853132143 -0.41403775125 0.0893293589464286 -0.620331394285714 0.17563858115 -0.710596311071429 0.269967615048214 0.0392682820178571 0.0230035141785714 0.0191852722589286 -0.0632236084642857 -0.714313245892857 0.258089346428571 0.0647930851785714 -0.37600552125 -0.227005874892857 -0.428348061071429 -0.983010882678571 -0.975311658928571 -0.97248384875 -0.368056913928571 -0.320158763392857 -0.633325860714286 -0.7044397775 -0.496431539642857 -0.511417204821429 -0.578133968392857 -0.694925789464286 -0.663259579285714 -0.460346465357143 -0.460346465357143 -0.42541866125 -0.60851009125 -0.726591779107143 -0.378068199285714 -0.267273644642857 -0.439861578035714 -0.375992795357143 -0.320264113035714 -0.664327149285714 -0.734901390178571 -0.460890661785714 -0.54840977125 -0.565563056964286 -0.444453486071429 -0.668908146607143 -0.769408385535714
11 "WALKING_DOWNSTAIRS" 0.288439468909091 -0.0168666920221818 -0.1033908092 0.932277478363636 -0.225809125454545 -0.0493636733454545 0.0809044045254545 -0.000757069449090909 -0.01417699182 -0.0576548655654545 -0.0636214336761818 0.0987471683127273 -0.0836566573181818 -0.0509120258890909 -0.0570591813909091 -0.293531973636364 -0.293531973636364 -0.466516044 -0.381022814727273 -0.701663073636364 -0.350086793272727 -0.309049613818182 -0.505824358 -0.435841503272727 -0.14009430376 -0.0976588500545455 -0.412728286727273 -0.465982666363636 -0.622135895090909 -0.334193776218182 -0.430209134836364 -0.313077962145455 -0.489232274509091 -0.641527595090909 -0.447030699454545 -0.300670600338182 -0.235263359818182 -0.211649515774545 -0.241973534781818 -0.0768405979909091 -0.3833987134 0.00593003606623636 -0.604735414363636 -0.159221075909091 -0.744236045090909 0.0717609181272727 -0.0270513275454545 -0.0321249909363636 0.124796231545455 -0.0583528372090909 -0.743605738727273 0.238556966545455 0.0564579905272727 -0.302634565090909 -0.254214045818182 -0.418610127454545 -0.960404874545455 -0.932962218181818 -0.921661749636364 -0.387223932363636 -0.447033872545455 -0.651246664909091 -0.502473033509091 -0.617230786 -0.483658260727273 -0.676716181636364 -0.752608622181818 -0.605655411090909 -0.229934247036364 -0.229934247036364 -0.3825173332 -0.507995478327273 -0.744159518909091 -0.285535871636364 -0.273798158 -0.418258649818182 -0.416050500909091 -0.464546054727273 -0.678751080363636 -0.513947089545455 -0.607757979272727 -0.543996110545454 -0.344299434181818 -0.386565072363636 -0.533844932145455 -0.763430801654545
